"Date","Time","Receipt Number","Amount","Regular Discount","Senior Citizen Discount","PWD Discount","Service","VATable Sales","VAT","VAT-Exempt Sales","Zero-Rated Sales","Amount Due"
"18 Jul 2025","714pm",14132,0,0,0,0,0,0,0,0,0,0
"18 Jul 2025","714pm",14133,200,0,0,0,0,178.57,21.43,0,0,200
"18 Jul 2025","725pm",14134,250,0,0,0,0,223.21,26.79,0,0,250
"18 Jul 2025","728pm",14135,200,0,0,0,0,178.57,21.43,0,0,200
"18 Jul 2025","735pm",14136,300,0,0,44.64,0,44.64,5.36,178.57,0,228.57
"18 Jul 2025","737pm",14137,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","747pm",14138,610,0,0,0,0,544.64,65.36,0,0,610
"18 Jul 2025","759pm",14139,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","801pm",14140,220,0,0,0,0,196.43,23.57,0,0,220
"18 Jul 2025","803pm",14141,290,0,0,0,0,258.93,31.07,0,0,290
"18 Jul 2025","815pm",14142,240,0,0,0,0,214.29,25.71,0,0,240
"18 Jul 2025","831pm",14143,440,0,42.86,0,0,178.57,21.43,171.43,0,371.43
"18 Jul 2025","835pm",14144,290,0,0,0,0,258.93,31.07,0,0,290
"18 Jul 2025","841pm",14145,0,0,0,0,0,0,0,0,0,0
"18 Jul 2025","844pm",14146,250,0,0,0,0,223.21,26.79,0,0,250
"18 Jul 2025","856pm",14147,180,0,0,0,0,160.71,19.29,0,0,180
"18 Jul 2025","906pm",14148,140,0,0,0,0,125,15,0,0,140
"18 Jul 2025","941pm",14149,540,0,0,0,0,482.14,57.86,0,0,540
"19 Jul 2025","1059am",14150,230,0,0,0,0,205.36,24.64,0,0,230
"19 Jul 2025","1102am",14151,200,0,0,35.71,0,0,0,142.86,0,142.86
"19 Jul 2025","1211pm",14152,360,0,0,0,0,321.43,38.57,0,0,360
"19 Jul 2025","1213pm",14153,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","1227pm",14154,410,0,0,0,0,366.07,43.93,0,0,410
"19 Jul 2025","1233pm",14155,520,0,0,0,0,464.29,55.71,0,0,520
"19 Jul 2025","1241pm",14156,420,0,0,0,0,375,45,0,0,420
"19 Jul 2025","111pm",14157,360,0,0,0,0,321.43,38.57,0,0,360
"19 Jul 2025","113pm",14158,270,0,0,0,0,241.07,28.93,0,0,270
"19 Jul 2025","118pm",14159,180,0,0,0,0,160.71,19.29,0,0,180
"19 Jul 2025","120pm",14160,510,0,0,0,0,455.36,54.64,0,0,510
"19 Jul 2025","135pm",14161,250,0,0,0,0,223.21,26.79,0,0,250
"19 Jul 2025","142pm",14162,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","143pm",14163,200,0,0,0,0,178.57,21.43,0,0,200
"19 Jul 2025","148pm",14164,180,0,0,0,0,160.71,19.29,0,0,180
"19 Jul 2025","151pm",14165,270,0,0,0,0,241.07,28.93,0,0,270
"19 Jul 2025","155pm",14166,180,0,0,0,0,160.71,19.29,0,0,180
"19 Jul 2025","156pm",14167,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","159pm",14168,430,0,0,39.29,0,187.5,22.5,157.14,0,367.14
"19 Jul 2025","210pm",14169,600,0,0,0,0,535.71,64.29,0,0,600
"19 Jul 2025","211pm",14170,250,0,0,0,0,223.21,26.79,0,0,250
"19 Jul 2025","219pm",14171,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","226pm",14172,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","228pm",14173,360,0,0,0,0,321.43,38.57,0,0,360
"19 Jul 2025","229pm",14174,250,0,0,0,0,223.21,26.79,0,0,250
"19 Jul 2025","230pm",14175,230,0,0,0,0,205.36,24.64,0,0,230
"19 Jul 2025","236pm",14176,440,0,0,0,0,392.86,47.14,0,0,440
"19 Jul 2025","241pm",14177,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","251pm",14178,530,0,0,0,0,473.21,56.79,0,0,530
"19 Jul 2025","252pm",14179,200,0,0,35.71,0,0,0,142.86,0,142.86
"19 Jul 2025","254pm",14180,140,0,0,0,0,125,15,0,0,140
"19 Jul 2025","256pm",14181,140,0,0,0,0,125,15,0,0,140
"19 Jul 2025","258pm",14182,50,0,0,0,0,44.64,5.36,0,0,50
"19 Jul 2025","307pm",14183,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","314pm",14184,440,0,0,0,0,392.86,47.14,0,0,440
"19 Jul 2025","336pm",14185,450,0,0,80.36,0,0,0,321.43,0,321.43
"19 Jul 2025","346pm",14186,200,0,0,0,0,178.57,21.43,0,0,200
"19 Jul 2025","351pm",14187,390,0,0,0,0,348.21,41.79,0,0,390
"19 Jul 2025","407pm",14188,230,0,0,0,0,205.36,24.64,0,0,230
"19 Jul 2025","409pm",14189,580,0,0,0,0,517.86,62.14,0,0,580
"19 Jul 2025","411pm",14190,300,0,0,0,0,267.86,32.14,0,0,300
"19 Jul 2025","411pm",14191,300,0,0,0,0,267.86,32.14,0,0,300
"19 Jul 2025","413pm",14192,250,0,0,0,0,223.21,26.79,0,0,250
"19 Jul 2025","415pm",14193,220,0,0,39.29,0,0,0,157.14,0,157.14
"19 Jul 2025","417pm",14194,330,0,0,0,0,294.64,35.36,0,0,330
"19 Jul 2025","421pm",14195,450,0,0,0,0,401.79,48.21,0,0,450
"19 Jul 2025","424pm",14196,420,0,0,0,0,375,45,0,0,420
"19 Jul 2025","425pm",14197,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","432pm",14198,0,0,0,0,0,0,0,0,0,0
"19 Jul 2025","433pm",14199,200,0,0,0,0,178.57,21.43,0,0,200
"19 Jul 2025","434pm",14200,250,0,0,0,0,223.21,26.79,0,0,250
"19 Jul 2025","435pm",14201,490,0,0,0,0,437.5,52.5,0,0,490
"19 Jul 2025","441pm",14202,250,0,0,0,0,223.21,26.79,0,0,250
"19 Jul 2025","444pm",14203,270,0,0,48.21,0,0,0,192.86,0,192.86
"19 Jul 2025","445pm",14204,200,0,0,0,0,178.57,21.43,0,0,200
"19 Jul 2025","446pm",14205,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","447pm",14206,300,0,0,0,0,267.86,32.14,0,0,300
"19 Jul 2025","452pm",14207,760,0,0,0,0,678.57,81.43,0,0,760
"19 Jul 2025","505pm",14208,270,27,0,0,0,216.96,26.04,0,0,243
"19 Jul 2025","523pm",14209,270,0,0,0,0,241.07,28.93,0,0,270
"19 Jul 2025","526pm",14210,540,0,0,0,0,482.14,57.86,0,0,540
"19 Jul 2025","529pm",14211,690,0,0,0,0,616.07,73.93,0,0,690
"19 Jul 2025","537pm",14212,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","538pm",14213,200,0,0,0,0,178.57,21.43,0,0,200
"19 Jul 2025","540pm",14214,250,0,0,44.64,0,0,0,178.57,0,178.57
"19 Jul 2025","602pm",14215,300,0,0,0,0,267.86,32.14,0,0,300
"19 Jul 2025","606pm",14216,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","614pm",14217,180,0,0,0,0,160.71,19.29,0,0,180
"19 Jul 2025","619pm",14218,580,0,0,0,0,517.86,62.14,0,0,580
"19 Jul 2025","629pm",14219,180,0,0,0,0,160.71,19.29,0,0,180
"19 Jul 2025","634pm",14220,160,0,0,0,0,142.86,17.14,0,0,160
"19 Jul 2025","636pm",14221,480,0,0,0,0,428.57,51.43,0,0,480
"19 Jul 2025","641pm",14222,440,0,0,0,0,392.86,47.14,0,0,440
"19 Jul 2025","651pm",14223,290,0,0,0,0,258.93,31.07,0,0,290
"19 Jul 2025","705pm",14224,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","709pm",14225,220,0,0,0,0,196.43,23.57,0,0,220
"19 Jul 2025","712pm",14226,440,0,0,0,0,392.86,47.14,0,0,440
"19 Jul 2025","713pm",14227,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","737pm",14228,290,0,0,0,0,258.93,31.07,0,0,290
"19 Jul 2025","742pm",14229,490,0,0,0,0,437.5,52.5,0,0,490
"19 Jul 2025","745pm",14230,450,0,0,0,0,401.79,48.21,0,0,450
"19 Jul 2025","748pm",14231,240,0,0,0,0,214.29,25.71,0,0,240
"19 Jul 2025","752pm",14232,270,0,0,0,0,241.07,28.93,0,0,270
"19 Jul 2025","818pm",14233,270,0,0,0,0,241.07,28.93,0,0,270
"19 Jul 2025","830pm",14234,270,0,0,0,0,241.07,28.93,0,0,270
"19 Jul 2025","922pm",14235,2130,0,0,0,0,1901.79,228.21,0,0,2130
"20 Jul 2025","1013am",14236,0,0,0,0,0,0,0,0,0,0
"20 Jul 2025","1014am",14237,50,0,0,0,0,44.64,5.36,0,0,50
"20 Jul 2025","1017am",14238,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","1057am",14239,0,0,0,0,0,0,0,0,0,0
"20 Jul 2025","1131am",14240,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","1149am",14241,530,0,0,0,0,473.21,56.79,0,0,530
"20 Jul 2025","1159am",14242,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","1214pm",14243,480,0,0,0,0,428.57,51.43,0,0,480
"20 Jul 2025","1216pm",14244,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","1223pm",14245,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","1243pm",14246,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","101pm",14247,200,0,0,0,0,178.57,21.43,0,0,200
"20 Jul 2025","112pm",14248,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","120pm",14249,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","123pm",14250,390,0,0,0,0,348.21,41.79,0,0,390
"20 Jul 2025","135pm",14251,670,0,0,0,0,598.21,71.79,0,0,670
"20 Jul 2025","140pm",14252,410,0,0,0,0,366.07,43.93,0,0,410
"20 Jul 2025","142pm",14253,490,0,0,0,0,437.5,52.5,0,0,490
"20 Jul 2025","149pm",14254,250,0,0,0,0,223.21,26.79,0,0,250
"20 Jul 2025","151pm",14255,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","157pm",14256,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","205pm",14257,440,0,42.86,0,0,178.57,21.43,171.43,0,371.43
"20 Jul 2025","212pm",14258,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","215pm",14259,230,0,0,0,0,205.36,24.64,0,0,230
"20 Jul 2025","219pm",14260,480,0,0,0,0,428.57,51.43,0,0,480
"20 Jul 2025","221pm",14261,240,0,0,0,0,214.29,25.71,0,0,240
"20 Jul 2025","227pm",14262,420,0,42.86,0,0,160.71,19.29,171.43,0,351.43
"20 Jul 2025","228pm",14263,270,0,0,0,0,241.07,28.93,0,0,270
"20 Jul 2025","252pm",14264,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","252pm",14265,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","257pm",14266,190,190,0,0,0,0,0,0,0,0
"20 Jul 2025","303pm",14267,400,0,0,0,0,357.14,42.86,0,0,400
"20 Jul 2025","305pm",14268,200,0,0,0,0,178.57,21.43,0,0,200
"20 Jul 2025","307pm",14269,290,0,0,0,0,258.93,31.07,0,0,290
"20 Jul 2025","309pm",14270,290,0,0,0,0,258.93,31.07,0,0,290
"20 Jul 2025","310pm",14271,590,0,0,0,0,526.79,63.21,0,0,590
"20 Jul 2025","318pm",14272,200,0,0,0,0,178.57,21.43,0,0,200
"20 Jul 2025","325pm",14273,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","334pm",14274,360,0,0,0,0,321.43,38.57,0,0,360
"20 Jul 2025","351pm",14275,620,0,0,32.14,0,392.86,47.14,128.57,0,568.57
"20 Jul 2025","352pm",14276,270,0,0,0,0,241.07,28.93,0,0,270
"20 Jul 2025","404pm",14277,220,0,0,0,0,196.43,23.57,0,0,220
"20 Jul 2025","409pm",14278,120,0,0,0,0,107.14,12.86,0,0,120
"20 Jul 2025","420pm",14279,160,0,0,0,0,142.86,17.14,0,0,160
"20 Jul 2025","421pm",14280,0,0,0,0,0,0,0,0,0,0
"20 Jul 2025","426pm",14281,520,0,0,0,0,464.29,55.71,0,0,520
"20 Jul 2025","428pm",14282,220,220,0,0,0,0,0,0,0,0
"20 Jul 2025","430pm",14283,670,0,0,0,0,598.21,71.79,0,0,670
"20 Jul 2025","434pm",14284,430,0,35.71,0,0,205.36,24.64,142.86,0,372.86
"20 Jul 2025","436pm",14285,240,0,0,0,0,214.29,25.71,0,0,240
"20 Jul 2025","437pm",14286,200,0,0,0,0,178.57,21.43,0,0,200
"20 Jul 2025","453pm",14287,540,0,0,0,0,482.14,57.86,0,0,540
"20 Jul 2025","459pm",14288,1530,0,0,0,0,1366.07,163.93,0,0,1530
"20 Jul 2025","510pm",14289,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","543pm",14290,530,0,0,0,0,473.21,56.79,0,0,530
"20 Jul 2025","556pm",14291,200,0,0,0,0,178.57,21.43,0,0,200
"20 Jul 2025","605pm",14292,240,0,0,42.86,0,0,0,171.43,0,171.43
"20 Jul 2025","616pm",14293,720,0,0,0,0,642.86,77.14,0,0,720
"20 Jul 2025","622pm",14294,200,0,0,35.71,0,0,0,142.86,0,142.86
"20 Jul 2025","628pm",14295,230,0,0,0,0,205.36,24.64,0,0,230
"20 Jul 2025","637pm",14296,250,0,0,0,0,223.21,26.79,0,0,250
"20 Jul 2025","641pm",14297,120,0,0,0,0,107.14,12.86,0,0,120
"20 Jul 2025","645pm",14298,240,0,0,0,0,214.29,25.71,0,0,240
"20 Jul 2025","713pm",14299,240,0,0,0,0,214.29,25.71,0,0,240
"20 Jul 2025","727pm",14300,460,0,0,0,0,410.71,49.29,0,0,460
"20 Jul 2025","741pm",14301,200,0,0,0,0,178.57,21.43,0,0,200
"20 Jul 2025","743pm",14302,580,0,0,0,0,517.86,62.14,0,0,580
"20 Jul 2025","746pm",14303,570,0,0,0,0,508.93,61.07,0,0,570
"20 Jul 2025","755pm",14304,560,0,0,0,0,500,60,0,0,560
"20 Jul 2025","836pm",14305,250,0,0,0,0,223.21,26.79,0,0,250
"20 Jul 2025","838pm",14306,410,0,0,0,0,366.07,43.93,0,0,410
"20 Jul 2025","839pm",14307,180,0,0,0,0,160.71,19.29,0,0,180
"20 Jul 2025","845pm",14308,230,0,0,32.14,0,44.64,5.36,128.57,0,178.57
"20 Jul 2025","848pm",14309,440,0,0,0,0,392.86,47.14,0,0,440
"20 Jul 2025","849pm",14310,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"20 Jul 2025","852pm",14311,270,0,48.21,0,0,0,0,192.86,0,192.86
"20 Jul 2025","856pm",14312,250,0,0,0,0,223.21,26.79,0,0,250
"20 Jul 2025","858pm",14313,290,0,0,0,0,258.93,31.07,0,0,290
"20 Jul 2025","903pm",14314,290,0,0,0,0,258.93,31.07,0,0,290
"20 Jul 2025","910pm",14315,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","1157am",14316,0,0,0,0,0,0,0,0,0,0
"21 Jul 2025","1223pm",14317,240,0,0,42.86,0,0,0,171.43,0,171.43
"21 Jul 2025","1228pm",14318,770,0,0,0,0,687.5,82.5,0,0,770
"21 Jul 2025","1243pm",14319,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","1249pm",14320,250,0,0,0,0,223.21,26.79,0,0,250
"21 Jul 2025","1250pm",14321,220,0,0,0,0,196.43,23.57,0,0,220
"21 Jul 2025","1253pm",14322,180,0,0,0,0,160.71,19.29,0,0,180
"21 Jul 2025","1257pm",14323,180,0,0,0,0,160.71,19.29,0,0,180
"21 Jul 2025","1259pm",14324,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","100pm",14325,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","127pm",14326,200,20,0,0,0,160.71,19.29,0,0,180
"21 Jul 2025","130pm",14327,160,0,0,0,0,142.86,17.14,0,0,160
"21 Jul 2025","131pm",14328,160,0,0,0,0,142.86,17.14,0,0,160
"21 Jul 2025","135pm",14329,230,0,0,0,0,205.36,24.64,0,0,230
"21 Jul 2025","235pm",14330,440,0,0,0,0,392.86,47.14,0,0,440
"21 Jul 2025","254pm",14331,180,0,0,0,0,160.71,19.29,0,0,180
"21 Jul 2025","318pm",14332,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","323pm",14333,1910,0,0,0,0,1705.36,204.64,0,0,1910
"21 Jul 2025","334pm",14334,530,0,0,0,0,473.21,56.79,0,0,530
"21 Jul 2025","404pm",14335,240,0,0,0,0,214.29,25.71,0,0,240
"21 Jul 2025","405pm",14336,250,0,0,0,0,223.21,26.79,0,0,250
"21 Jul 2025","409pm",14337,270,0,0,0,0,241.07,28.93,0,0,270
"21 Jul 2025","423pm",14338,360,0,0,0,0,321.43,38.57,0,0,360
"21 Jul 2025","448pm",14339,240,0,0,42.86,0,0,0,171.43,0,171.43
"21 Jul 2025","502pm",14340,360,0,0,0,0,321.43,38.57,0,0,360
"21 Jul 2025","614pm",14341,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","622pm",14342,230,0,0,0,0,205.36,24.64,0,0,230
"21 Jul 2025","624pm",14343,220,0,0,0,0,196.43,23.57,0,0,220
"21 Jul 2025","628pm",14344,180,0,0,0,0,160.71,19.29,0,0,180
"21 Jul 2025","638pm",14345,240,0,0,42.86,0,0,0,171.43,0,171.43
"21 Jul 2025","643pm",14346,200,0,0,0,0,178.57,21.43,0,0,200
"21 Jul 2025","651pm",14347,270,0,0,0,0,241.07,28.93,0,0,270
"22 Jul 2025","101pm",14348,220,0,0,39.29,0,0,0,157.14,0,157.14
"22 Jul 2025","110pm",14349,200,0,0,0,0,178.57,21.43,0,0,200
"22 Jul 2025","117pm",14350,200,0,0,0,0,178.57,21.43,0,0,200
"22 Jul 2025","118pm",14351,240,0,0,0,0,214.29,25.71,0,0,240
"22 Jul 2025","124pm",14352,250,0,0,0,0,223.21,26.79,0,0,250
"22 Jul 2025","129pm",14353,200,0,0,0,0,178.57,21.43,0,0,200
"22 Jul 2025","145pm",14354,240,0,0,0,0,214.29,25.71,0,0,240
"22 Jul 2025","148pm",14355,270,0,0,0,0,241.07,28.93,0,0,270
"22 Jul 2025","152pm",14356,180,0,0,0,0,160.71,19.29,0,0,180
"22 Jul 2025","206pm",14357,270,0,0,0,0,241.07,28.93,0,0,270
"22 Jul 2025","209pm",14358,230,0,0,0,0,205.36,24.64,0,0,230
"22 Jul 2025","237pm",14359,220,0,0,0,0,196.43,23.57,0,0,220
"22 Jul 2025","301pm",14360,440,0,0,0,0,392.86,47.14,0,0,440
"22 Jul 2025","311pm",14361,290,0,0,0,0,258.93,31.07,0,0,290
"22 Jul 2025","330pm",14362,240,0,0,0,0,214.29,25.71,0,0,240
"22 Jul 2025","333pm",14363,620,0,0,0,0,553.57,66.43,0,0,620
"22 Jul 2025","337pm",14364,200,0,0,35.71,0,0,0,142.86,0,142.86
"22 Jul 2025","351pm",14365,220,0,0,0,0,196.43,23.57,0,0,220
"22 Jul 2025","415pm",14366,200,0,0,0,0,178.57,21.43,0,0,200
"22 Jul 2025","416pm",14367,240,0,0,0,0,214.29,25.71,0,0,240
"22 Jul 2025","436pm",14368,270,0,0,48.21,0,0,0,192.86,0,192.86
"22 Jul 2025","445pm",14369,290,0,0,0,0,258.93,31.07,0,0,290
"22 Jul 2025","449pm",14370,200,0,0,35.71,0,0,0,142.86,0,142.86
"22 Jul 2025","504pm",14371,450,0,0,0,0,401.79,48.21,0,0,450
"22 Jul 2025","511pm",14372,230,0,0,32.14,0,44.64,5.36,128.57,0,178.57
"22 Jul 2025","536pm",14373,1200,1200,0,0,0,0,0,0,0,0
"22 Jul 2025","548pm",14374,830,0,0,48.21,0,500,60,192.86,0,752.86
"22 Jul 2025","629pm",14375,710,0,0,0,0,633.93,76.07,0,0,710
"23 Jul 2025","1019am",14376,200,0,0,0,0,178.57,21.43,0,0,200
"23 Jul 2025","1101am",14377,500,0,0,0,0,446.43,53.57,0,0,500
"23 Jul 2025","1204pm",14378,270,0,0,0,0,241.07,28.93,0,0,270
"23 Jul 2025","1217pm",14379,220,0,0,0,0,196.43,23.57,0,0,220
"23 Jul 2025","1219pm",14380,270,0,0,0,0,241.07,28.93,0,0,270
"23 Jul 2025","1228pm",14381,240,0,0,42.86,0,0,0,171.43,0,171.43
"23 Jul 2025","1231pm",14382,240,0,0,0,0,214.29,25.71,0,0,240
"23 Jul 2025","1237pm",14383,180,0,0,0,0,160.71,19.29,0,0,180
"23 Jul 2025","1256pm",14384,400,0,0,0,0,357.14,42.86,0,0,400
"23 Jul 2025","1257pm",14385,220,0,0,0,0,196.43,23.57,0,0,220
"23 Jul 2025","111pm",14386,270,0,0,48.21,0,0,0,192.86,0,192.86
"23 Jul 2025","119pm",14387,290,0,0,0,0,258.93,31.07,0,0,290
"23 Jul 2025","123pm",14388,240,0,0,42.86,0,0,0,171.43,0,171.43
"23 Jul 2025","129pm",14389,220,0,0,0,0,196.43,23.57,0,0,220
"23 Jul 2025","138pm",14390,220,0,0,39.29,0,0,0,157.14,0,157.14
"23 Jul 2025","141pm",14391,530,0,0,0,0,473.21,56.79,0,0,530
"23 Jul 2025","152pm",14392,460,0,0,0,0,410.71,49.29,0,0,460
"23 Jul 2025","158pm",14393,420,0,0,0,0,375,45,0,0,420
"23 Jul 2025","206pm",14394,180,0,0,32.14,0,0,0,128.57,0,128.57
"23 Jul 2025","207pm",14395,180,0,0,0,0,160.71,19.29,0,0,180
"23 Jul 2025","247pm",14396,200,0,0,0,0,178.57,21.43,0,0,200
"23 Jul 2025","255pm",14397,160,0,0,28.57,0,0,0,114.29,0,114.29
"23 Jul 2025","317pm",14398,460,0,0,51.79,0,151.79,18.21,207.14,0,377.14
"23 Jul 2025","327pm",14399,240,0,0,0,0,214.29,25.71,0,0,240
"23 Jul 2025","354pm",14400,250,0,0,0,0,223.21,26.79,0,0,250
"23 Jul 2025","424pm",14401,180,0,0,0,0,160.71,19.29,0,0,180
"23 Jul 2025","440pm",14402,190,0,0,33.93,0,0,0,135.71,0,135.71
"23 Jul 2025","445pm",14403,220,0,0,0,0,196.43,23.57,0,0,220
"23 Jul 2025","503pm",14404,160,0,0,0,0,142.86,17.14,0,0,160
"23 Jul 2025","505pm",14405,230,0,0,32.14,0,44.64,5.36,128.57,0,178.57
"23 Jul 2025","524pm",14406,240,0,0,0,0,214.29,25.71,0,0,240
"23 Jul 2025","525pm",14407,490,0,0,48.21,0,196.43,23.57,192.86,0,412.86
"23 Jul 2025","527pm",14408,230,0,0,0,0,205.36,24.64,0,0,230
"23 Jul 2025","629pm",14409,180,0,0,0,0,160.71,19.29,0,0,180
"23 Jul 2025","631pm",14410,200,0,0,0,0,178.57,21.43,0,0,200
"23 Jul 2025","633pm",14411,200,0,0,0,0,178.57,21.43,0,0,200
"23 Jul 2025","643pm",14412,240,0,0,0,0,214.29,25.71,0,0,240
"23 Jul 2025","643pm",14413,50,0,0,0,0,44.64,5.36,0,0,50
"23 Jul 2025","647pm",14414,220,0,0,0,0,196.43,23.57,0,0,220
"23 Jul 2025","655pm",14415,490,0,0,0,0,437.5,52.5,0,0,490
"23 Jul 2025","704pm",14416,310,0,0,0,0,276.79,33.21,0,0,310
"23 Jul 2025","704pm",14417,250,0,0,0,0,223.21,26.79,0,0,250
"23 Jul 2025","718pm",14418,230,0,0,0,0,205.36,24.64,0,0,230
"23 Jul 2025","722pm",14419,240,0,0,0,0,214.29,25.71,0,0,240
"23 Jul 2025","742pm",14420,120,0,0,0,0,107.14,12.86,0,0,120
"23 Jul 2025","744pm",14421,510,0,0,0,0,455.36,54.64,0,0,510
"23 Jul 2025","754pm",14422,180,0,0,0,0,160.71,19.29,0,0,180
"23 Jul 2025","803pm",14423,240,0,0,0,0,214.29,25.71,0,0,240
"23 Jul 2025","813pm",14424,720,0,0,0,0,642.86,77.14,0,0,720
"23 Jul 2025","817pm",14425,530,0,0,42.86,0,258.93,31.07,171.43,0,461.43
"23 Jul 2025","822pm",14426,220,0,0,0,0,196.43,23.57,0,0,220
"23 Jul 2025","823pm",14427,120,0,0,0,0,107.14,12.86,0,0,120
"23 Jul 2025","849pm",14428,400,0,0,0,0,357.14,42.86,0,0,400
"23 Jul 2025","902pm",14429,320,0,0,0,0,285.71,34.29,0,0,320
"23 Jul 2025","936pm",14430,1490,0,0,0,0,1330.36,159.64,0,0,1490
"24 Jul 2025","1054am",14431,710,0,0,0,0,633.93,76.07,0,0,710
"24 Jul 2025","1058am",14432,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","1112am",14433,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","1130am",14434,160,0,0,0,0,142.86,17.14,0,0,160
"24 Jul 2025","1217pm",14435,220,0,0,0,0,196.43,23.57,0,0,220
"24 Jul 2025","1223pm",14436,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","1234pm",14437,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","1235pm",14438,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","1237pm",14439,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","1251pm",14440,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","104pm",14441,660,0,0,0,0,589.29,70.71,0,0,660
"24 Jul 2025","114pm",14442,160,0,0,28.57,0,0,0,114.29,0,114.29
"24 Jul 2025","116pm",14443,440,0,0,0,0,392.86,47.14,0,0,440
"24 Jul 2025","118pm",14444,430,0,0,0,0,383.93,46.07,0,0,430
"24 Jul 2025","120pm",14445,370,0,0,0,0,330.36,39.64,0,0,370
"24 Jul 2025","142pm",14446,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","147pm",14447,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","149pm",14448,1260,0,0,0,0,1125,135,0,0,1260
"24 Jul 2025","153pm",14449,360,360,0,0,0,0,0,0,0,0
"24 Jul 2025","159pm",14450,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","201pm",14451,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","215pm",14452,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","219pm",14453,640,0,0,0,0,571.43,68.57,0,0,640
"24 Jul 2025","222pm",14454,200,0,0,0,0,178.57,21.43,0,0,200
"24 Jul 2025","228pm",14455,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","233pm",14456,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","234pm",14457,290,0,0,0,0,258.93,31.07,0,0,290
"24 Jul 2025","246pm",14458,270,0,0,0,0,241.07,28.93,0,0,270
"24 Jul 2025","254pm",14459,230,0,0,0,0,205.36,24.64,0,0,230
"24 Jul 2025","257pm",14460,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","314pm",14461,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","321pm",14462,270,0,0,0,0,241.07,28.93,0,0,270
"24 Jul 2025","329pm",14463,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","341pm",14464,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","345pm",14465,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","351pm",14466,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","402pm",14467,280,0,0,0,0,250,30,0,0,280
